journalID,volumeID,year,volume
fe3e5273-0175-45da-a800-44dd748c7d42,l2y71f9j-ldpm-jklj-n7c5-gniavaq35gxv,2019,1
fe3e5273-0175-45da-a800-44dd748c7d42,fjcxrnlk-w33f-l55c-mf6e-7fp0ib8nkkvu,2019,2
fe3e5273-0175-45da-a800-44dd748c7d42,1zkfkbvc-3g9o-aolp-pfaj-s4gizrxl2k4h,2019,3
fe3e5273-0175-45da-a800-44dd748c7d42,ekck9anx-qx4b-ksc5-8wo7-lwkqcub6kdw2,2019,4
fe3e5273-0175-45da-a800-44dd748c7d42,h7cd9z7b-mv6q-y66r-lyak-5316mdxugk8g,2019,5
fe3e5273-0175-45da-a800-44dd748c7d42,j6rfkyo8-wprt-zka0-p7ow-gt2umou2ezq8,2019,6
fe3e5273-0175-45da-a800-44dd748c7d42,2zl4pc47-8jou-ddor-sztm-tq3zaztb448u,2020,1
fe3e5273-0175-45da-a800-44dd748c7d42,uwans41c-u380-2zyl-2owa-q2gnz7z2q5y0,2020,2
fe3e5273-0175-45da-a800-44dd748c7d42,29k569wz-cxhl-gp2w-j7ju-592b7w9tgfme,2020,3
fe3e5273-0175-45da-a800-44dd748c7d42,vlv8klup-nb40-cb2q-87ny-c3wfa4sbvlm9,2020,4
fe3e5273-0175-45da-a800-44dd748c7d42,4x05cdum-09od-7z01-paoy-y0ohjo1vldir,2020,5
fe3e5273-0175-45da-a800-44dd748c7d42,jd83wasw-c9sw-lh68-bnxy-fxe41pp70u7e,2020,6
fe3e5273-0175-45da-a800-44dd748c7d42,ntpno306-pw5i-6al5-97it-8i4op657vlwc,2020,7
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,mk2gh25u-nu5k-nqtx-ynph-mxplh7tfjdta,2012,1
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,u5ujcd2i-2qkd-4ozr-3hnf-2ujitajw8tde,2012,2
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,svxrdm8a-sxyb-v6s0-4j66-dy6rwn15kafh,2012,3
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,43z31mbk-ujtc-snd8-fced-nuoo34ftbxw9,2013,1
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,2bx16q3p-07qt-5fka-5xyy-z3yzj9m1xgpk,2013,2
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,i51s55hc-52k2-sxnd-0fa7-1zzxgm3ar3s8,2013,3
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,lutmh3dl-zim8-5j1c-pegd-kja6n5yzjrr5,2013,4
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,07billof-o1hb-hcff-jaxk-0ojecw17k47s,2013,5
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,4s14s0cw-4pr7-7tbe-ehrq-y7sailcc2o0w,2013,6
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,xxx4p4f8-mc5j-cr7o-d5ql-rdmb7znkrsoo,2013,7
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,ou315z1w-qnhr-yopa-8y8w-kg45imhldrio,2013,8
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,hg7d94xx-h4w9-7l7a-u0xk-th0l2x26irbw,2013,9
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,3hdtwj0b-qrf4-qete-nwun-tm98546qkbeo,2013,10
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,yrmdz7i6-7osu-puqe-x16r-f95xn0wdoj3y,2014,1
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,tmzynpio-8kdn-recw-9qo7-nq45gyxoeo7d,2014,2
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,c8yop08b-radg-zk5f-syb5-g059v7dfrdlt,2014,3
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,wjo9wk76-w7wr-1wqh-y299-anbjtryy85hv,2014,4
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,ntkwh7xf-co1p-rivt-2bxw-akaqyqu3i92h,2014,5
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,0udm83sv-0omb-zmt5-eg07-fo3b1jwe02hf,2014,6
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,aeuf5qrg-bqmy-kth0-4ukq-qgs9n8pijn1l,2014,7
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,ga4zgkvj-uvgk-odof-jsp0-j567fw46jac6,2014,8
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,rmtrwa7i-0nwh-huff-mn0i-ddwknywfkova,2014,9
849f3ecc-1cec-40a3-aa8c-b139d55d1d55,70ixnca7-hhre-9lvu-ls34-g5n7reu3m6kg,2015,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,q84zou8e-pq0y-x7bv-np58-i2dslnxiq4c5,2013,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,u82xe12z-mipv-xnut-auxd-med0ws3sxfwv,2013,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,xsu0zx0b-qkmx-m1ce-7h1t-i03ktf4jetdg,2013,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,k6sslsak-c3tz-otbt-kk4w-5wgfw1zc6qta,2013,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,9629x96e-gi6s-d35y-d0em-2wsxvxhjb98h,2013,5
080bca44-1b9e-4435-928c-ad4ee0862cfe,o1ez3w4j-pkrl-aaot-qerj-rgqef0s59wc1,2013,6
080bca44-1b9e-4435-928c-ad4ee0862cfe,5111civm-aj2k-quo3-3xlr-qqxrml9m1agd,2013,7
080bca44-1b9e-4435-928c-ad4ee0862cfe,hww0sjg4-w41o-2mip-fykh-mq0ywvq9momx,2013,8
080bca44-1b9e-4435-928c-ad4ee0862cfe,62cxsu0p-xzri-abrs-hlyx-wa3jczz6uizp,2013,9
080bca44-1b9e-4435-928c-ad4ee0862cfe,gmhrkugf-4jju-07w0-x0y8-mx5gdfkvm4b7,2014,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,qfhs0hoh-72bz-u1rp-j6ai-cjfzakau2f06,2014,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,lnvtdmit-e1qc-i9w0-tvb6-xms35ogskpms,2014,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,g2eh0m4c-yyog-a3y3-9fuf-9hl5y6kcho5m,2014,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,ljc99i4y-umat-u0pe-2xia-e7kui15vl3ti,2014,5
080bca44-1b9e-4435-928c-ad4ee0862cfe,1z7ahq7v-dnph-zgal-iaq8-yamjk4c0fot9,2014,6
080bca44-1b9e-4435-928c-ad4ee0862cfe,xkxspfbj-ddli-zvvx-ui1r-iw3iprxr2rvi,2014,7
080bca44-1b9e-4435-928c-ad4ee0862cfe,6j05c67v-iwm2-4isw-96hp-xyvfqxqndkfc,2014,8
080bca44-1b9e-4435-928c-ad4ee0862cfe,3tk8ih7a-vy9j-zx0b-8xjo-lgkxw8dzj6ue,2014,9
080bca44-1b9e-4435-928c-ad4ee0862cfe,g0767zug-fgqb-69lo-0ut1-w7q7opxvvq2n,2015,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,jgihitdw-719w-suax-j36f-ah9o7ujgbuts,2015,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,hrgr4rtn-vpdg-2egp-ng6a-0543bo8f382z,2015,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,mi0lfa00-z0uq-w21h-ipb5-gu4k65bk0xcj,2015,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,y11g9yv3-hc40-e6mn-r66j-vx3rcegw2vub,2015,5
080bca44-1b9e-4435-928c-ad4ee0862cfe,5q114pfj-02xt-67ol-bcur-6osibwp492ma,2015,6
080bca44-1b9e-4435-928c-ad4ee0862cfe,rfw6gxm7-3mku-pucu-c1d4-r49ca6t7vnz9,2015,7
080bca44-1b9e-4435-928c-ad4ee0862cfe,8oa7kdr1-0mrw-m6o4-zkhc-2aoxehbmgbud,2015,8
080bca44-1b9e-4435-928c-ad4ee0862cfe,uibc388n-lucj-g0ke-li4g-710ow5l5c8n6,2015,9
080bca44-1b9e-4435-928c-ad4ee0862cfe,q999xwmq-kafn-urha-3rjs-2rfv4330cs74,2016,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,qqo36a2a-3uzf-iy8p-oyl2-4okhzfc6u1kl,2016,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,a3zgatlp-qibn-0cuz-sihn-dva6ku2dlv0k,2016,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,a9t45eyp-ztib-voh8-2poy-3enbspy2etng,2016,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,jg3guzt3-2rm5-t2r1-8bkw-2kd75loc77cg,2016,5
080bca44-1b9e-4435-928c-ad4ee0862cfe,hzta8z83-j6oe-pjci-jdbn-xrvc4tbhdue3,2017,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,y6j7bo7u-ppmx-1uoo-lbzq-yvwt04v26w5i,2017,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,71rtecy5-3lgb-56mh-3xg3-d2q60qjhaz00,2017,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,hin4ahp8-rfbv-lfqc-kybc-rl7dhxu5sx8y,2017,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,jj8d15ni-3ufk-m82o-y9hr-w7rtae128zbb,2018,1
080bca44-1b9e-4435-928c-ad4ee0862cfe,1l4gnx7t-dq1o-qvxf-uyok-vtdm3f845o7q,2018,2
080bca44-1b9e-4435-928c-ad4ee0862cfe,q0s35hzp-7gaa-pl5v-ga92-u5uki979lf71,2018,3
080bca44-1b9e-4435-928c-ad4ee0862cfe,18ttbpuu-gupf-y6hq-fwtr-o2sb65qmrev7,2018,4
080bca44-1b9e-4435-928c-ad4ee0862cfe,grq13o89-yi3r-iudj-mn5q-7b5lhsjm7ue8,2018,5
080bca44-1b9e-4435-928c-ad4ee0862cfe,dwnhcji4-lnap-cmoe-gnfg-ykwk4ohl8trj,2018,6
080bca44-1b9e-4435-928c-ad4ee0862cfe,n5uhrsg6-wngu-bsjw-l4bk-z173npeq7ijo,2018,7
080bca44-1b9e-4435-928c-ad4ee0862cfe,7gkv6m4c-h6sr-sl9p-gkw3-h2z58wgjjh06,2018,8
080bca44-1b9e-4435-928c-ad4ee0862cfe,7wk99kq4-vmdi-7d1q-jqs0-jxgn5wa2gjh2,2018,9
080bca44-1b9e-4435-928c-ad4ee0862cfe,wb3ubf3b-xf7n-kf8b-3rth-25tlf9w8b1g1,2018,10
c3ed17cb-4f66-440b-8351-2373a875c73b,uvvqiaku-yb4d-hh72-i2wk-f0x6ntieguf3,2006,1
c3ed17cb-4f66-440b-8351-2373a875c73b,ccohzdif-sepm-36kw-ycuu-qd7afuq7k9km,2006,2
c3ed17cb-4f66-440b-8351-2373a875c73b,9ha91uee-li8p-i4i4-w670-241nff5cysvh,2006,3
c3ed17cb-4f66-440b-8351-2373a875c73b,wdj7hwwv-lw8h-mh75-uknz-gpxbi6rfxfcs,2006,4
c3ed17cb-4f66-440b-8351-2373a875c73b,mlvflij2-jria-ramz-oqqv-xeiwqa7squfi,2006,5
c3ed17cb-4f66-440b-8351-2373a875c73b,5ytzurdn-j6wk-9rdk-jauj-d0fc1o4erexb,2006,6
c3ed17cb-4f66-440b-8351-2373a875c73b,09azmbt4-30ic-k3rb-kyf0-sfas7jwo8khx,2007,1
c3ed17cb-4f66-440b-8351-2373a875c73b,aehuyahw-qqia-saos-9gsg-kgc7840s5ya8,2007,2
c3ed17cb-4f66-440b-8351-2373a875c73b,4y19m6tg-vj59-j54e-n0xs-jdnk8e5uw815,2007,3
c3ed17cb-4f66-440b-8351-2373a875c73b,088afxq7-9thz-6o6o-cse4-nejit6rxwy2r,2007,4
c3ed17cb-4f66-440b-8351-2373a875c73b,e0mh9ht1-f7og-72qc-dn5c-ucdp86fmg7dk,2007,5
c3ed17cb-4f66-440b-8351-2373a875c73b,ym8xr6jm-2ue8-8ii6-64b8-e6i9z04v9e5m,2007,6
c3ed17cb-4f66-440b-8351-2373a875c73b,15w0apdh-g3qh-ohxu-gmcl-ezdjdot6mqwg,2008,1
c3ed17cb-4f66-440b-8351-2373a875c73b,96s2r7k2-velb-lzoo-hy5y-707u51rwryen,2008,2
c3ed17cb-4f66-440b-8351-2373a875c73b,49chvev2-x7l6-ev7u-41it-fyzxfhwbki7i,2009,1
792c429b-4dc9-40af-a850-fbb184e746d2,50s3phm2-w7st-6lgj-io3r-0bvl744ynwbg,2020,1
792c429b-4dc9-40af-a850-fbb184e746d2,jlh261f0-ca8i-fda5-yhcc-yz0dabyvppzc,2021,1
792c429b-4dc9-40af-a850-fbb184e746d2,sou8w5i6-s8gc-nt73-8fsi-t7qukrotgrx2,2021,2
792c429b-4dc9-40af-a850-fbb184e746d2,oeczm669-jhyt-jzs4-y0dx-ffquylh1o6v5,2021,3
792c429b-4dc9-40af-a850-fbb184e746d2,m2ivlb6f-fcmd-2xmg-a61x-ya005c5t24u8,2021,4
792c429b-4dc9-40af-a850-fbb184e746d2,r7upd9cb-rjyy-vqjn-b45x-85kb4l2hofwc,2021,5
792c429b-4dc9-40af-a850-fbb184e746d2,5fv24k3n-wrlh-la3g-xehv-sscazut0sn65,2022,1
792c429b-4dc9-40af-a850-fbb184e746d2,j6coveq1-9qsu-311a-gcv3-cv47x55473nv,2022,2
792c429b-4dc9-40af-a850-fbb184e746d2,fcju5qb9-tump-5c9k-7ocx-d6up4zzipq9z,2022,3
792c429b-4dc9-40af-a850-fbb184e746d2,n2vn6tz1-ui8c-dwpy-c3hj-nrdby511920b,2022,4
792c429b-4dc9-40af-a850-fbb184e746d2,5v72lm8x-nls9-4h7s-zn1x-7fih4wy8nvgl,2023,1
792c429b-4dc9-40af-a850-fbb184e746d2,nkffjur5-njs2-byoi-marj-aqlp8v0lntk8,2023,2
792c429b-4dc9-40af-a850-fbb184e746d2,516dw87x-zx49-hz9l-rpqt-uf4knfkc6pjj,2024,1
792c429b-4dc9-40af-a850-fbb184e746d2,lysvnuwr-j6h2-85c4-le81-fef7t9g0dm0w,2024,2
792c429b-4dc9-40af-a850-fbb184e746d2,dwuz0hwd-zauk-jx9h-8wok-lih0wbvofjxy,2024,3
792c429b-4dc9-40af-a850-fbb184e746d2,oy38ltgu-an14-58ks-s4ba-isih4itt4d8u,2024,4
908ffdc7-1881-48e2-8d91-7378e07e9b10,g4udsus8-z2ii-6syt-asox-83ri2kd7t2hm,2012,1
908ffdc7-1881-48e2-8d91-7378e07e9b10,pp5dw6oq-odmw-s4mm-vpxv-0th3l1lmvdsf,2012,2
908ffdc7-1881-48e2-8d91-7378e07e9b10,3or94msr-emcw-078u-5xzf-rx6fneri8857,2012,3
908ffdc7-1881-48e2-8d91-7378e07e9b10,b903oxt7-0ya7-sch0-qyts-rbk18f6a522i,2013,1
908ffdc7-1881-48e2-8d91-7378e07e9b10,g4nsa840-qovu-vjou-033m-ywd5m9tdh6fy,2013,2
908ffdc7-1881-48e2-8d91-7378e07e9b10,3v3k2igt-dcni-td7c-fylf-9vwmvx5lwnxq,2013,3
908ffdc7-1881-48e2-8d91-7378e07e9b10,a1pbv5oe-kg5v-nlsu-go1h-el2ousarkx2m,2013,4
908ffdc7-1881-48e2-8d91-7378e07e9b10,v81hnz7b-4v38-rrq1-01jy-y8ykewvt77nu,2013,5
908ffdc7-1881-48e2-8d91-7378e07e9b10,kt420xkh-w0uc-ae71-i2ns-ythi1f1odmgv,2013,6
908ffdc7-1881-48e2-8d91-7378e07e9b10,s7ravycc-pota-tl6v-qpdz-mupgcto7w4f3,2014,1
908ffdc7-1881-48e2-8d91-7378e07e9b10,aqa4y00o-gwgi-oyt9-cfco-n9d3rptlwkmm,2014,2
908ffdc7-1881-48e2-8d91-7378e07e9b10,dvvzbst4-m7gh-yzrb-jmqg-kvbcqduoavtu,2014,3
908ffdc7-1881-48e2-8d91-7378e07e9b10,2jisxe1l-xhpz-3syr-1llu-hqxirsni7750,2014,4
908ffdc7-1881-48e2-8d91-7378e07e9b10,ixyu5r3g-62y3-mfmd-46bi-zsmaqgzjtc69,2014,5
908ffdc7-1881-48e2-8d91-7378e07e9b10,51vyu2rg-9fef-mrk8-al77-bnzfa59zd2ut,2014,6
908ffdc7-1881-48e2-8d91-7378e07e9b10,49z4u8o1-pc7f-a418-bwzl-b7w0av740bqn,2014,7
908ffdc7-1881-48e2-8d91-7378e07e9b10,o6pc45v9-kv77-454j-svr4-caxq8yi83m7j,2014,8
908ffdc7-1881-48e2-8d91-7378e07e9b10,e2sa5mng-p3fd-lpr9-233n-dawuyyst2jx5,2015,1
908ffdc7-1881-48e2-8d91-7378e07e9b10,kodxpnl7-0wtg-d10d-u5ic-frbnh5s17nri,2015,2
908ffdc7-1881-48e2-8d91-7378e07e9b10,9i3rgrw0-t4fe-op4r-y9qd-vqsqe4s8artt,2015,3
908ffdc7-1881-48e2-8d91-7378e07e9b10,c965873b-36t5-96sm-4qli-26mfyw9b5omd,2015,4
908ffdc7-1881-48e2-8d91-7378e07e9b10,fiu96kk6-amhd-ksks-adds-nefiixdu6xzt,2015,5
908ffdc7-1881-48e2-8d91-7378e07e9b10,p6ql3iye-xvww-qu51-b5ij-6uznxey300i7,2015,6
908ffdc7-1881-48e2-8d91-7378e07e9b10,snd4n58f-5bsp-hp5x-uf3s-os69h0w7s5q4,2015,7
908ffdc7-1881-48e2-8d91-7378e07e9b10,8bidylwe-v3zu-bubs-gqin-b5dj6wlia7rl,2015,8
ae76f356-2647-4e7a-88e2-6d056ee7236b,fzprdn45-udj2-h49l-rmou-z6q9mo8rpnx7,1995,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,gkyw2uxb-5lti-rbpv-1sgj-vms5v0px0ul3,1995,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,ry490rpa-md30-4b0z-0hee-kibkivb95g5x,1996,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,ba8sqjbd-7fve-yopl-sc8l-pthju3bfzev9,1997,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,rm762mg7-s1a3-9k15-n6x4-wmneg8cdbyej,1997,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,yra5n9qc-3fwg-hg9b-ssfs-lbfeixtmq1sz,1997,3
ae76f356-2647-4e7a-88e2-6d056ee7236b,km3afamj-gx2y-83zf-5y10-qprjaujz6fi1,1997,4
ae76f356-2647-4e7a-88e2-6d056ee7236b,rcwmpz4e-7sjn-o0vm-qq8h-andkwpgc4ry2,1998,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,xyqsgjgf-as1u-l8zy-d9s7-qbqhj1gyqx5j,1998,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,cn5aihkh-9cfh-wpvh-rmdz-nv7syk5adi3f,1999,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,zhm8sju2-0xlc-5sc5-sm58-4i2bwt5b7cn7,1999,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,qdjy0poe-mslx-2k5q-1t1j-698xy3f68358,1999,3
ae76f356-2647-4e7a-88e2-6d056ee7236b,5cj6nl91-ox5j-imnv-eg7k-lgzn9cyc9r44,1999,4
ae76f356-2647-4e7a-88e2-6d056ee7236b,qyg0hslz-x0sw-eau1-lse1-044rig923hus,1999,5
ae76f356-2647-4e7a-88e2-6d056ee7236b,qkmk7utq-4uwc-oouv-9qsm-mn9ok22wrwm6,1999,6
ae76f356-2647-4e7a-88e2-6d056ee7236b,wjz6bfxr-a2o4-c8hk-lerr-lmxy3arvzpjm,1999,7
ae76f356-2647-4e7a-88e2-6d056ee7236b,7n34x92e-9tav-v2t1-m2qw-2a8fwojzcrnw,2000,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,t4g6r77u-8h4c-g1bi-0tk5-h7jlzjeygwo5,2000,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,u9nwn4rv-2w5b-ap2c-94ak-c8rosmqwp1rk,2000,3
ae76f356-2647-4e7a-88e2-6d056ee7236b,kvjv0cka-fs2j-i5go-6aak-h1n27hz5kncp,2001,1
ae76f356-2647-4e7a-88e2-6d056ee7236b,drga3ind-oe7o-dfpt-o1lt-r3fscte9ad7z,2001,2
ae76f356-2647-4e7a-88e2-6d056ee7236b,j7pp6fpi-xgih-1269-ty2b-cso44y1ulbsr,2001,3
ae76f356-2647-4e7a-88e2-6d056ee7236b,7gopfbgz-kiez-5x2a-qf59-rlpf4gkhco09,2001,4
ae76f356-2647-4e7a-88e2-6d056ee7236b,89bll2oe-1ylv-oesx-clc2-bswi48h8tkds,2001,5
ae76f356-2647-4e7a-88e2-6d056ee7236b,pyqpvvh4-4dll-whjh-1mqi-tbzr6zsrmj9h,2001,6
08742a00-e0df-4430-b91e-498a1ba49f86,kij034xz-0gmh-9t14-iiz3-qckr23th9nlm,2003,1
08742a00-e0df-4430-b91e-498a1ba49f86,obvti6tn-5ppv-cb7k-naa8-y1kowbfozz9y,2003,2
08742a00-e0df-4430-b91e-498a1ba49f86,v36q6su0-8a29-8v1e-x8cl-2id5irqju5kl,2003,3
08742a00-e0df-4430-b91e-498a1ba49f86,wnw1im5v-g7wd-zcri-p70w-n7edlscppiet,2003,4
08742a00-e0df-4430-b91e-498a1ba49f86,1ev3qceo-7pq7-871i-bllm-921ykzpzj78g,2003,5
08742a00-e0df-4430-b91e-498a1ba49f86,v6pnxxa0-3mvj-j3v8-4fs1-ldycqq8yapwv,2003,6
08742a00-e0df-4430-b91e-498a1ba49f86,2g6ethi8-rq8p-6fzx-v77w-y9sj8hk3ofts,2003,7
08742a00-e0df-4430-b91e-498a1ba49f86,1l1lkcv0-gi2p-4pwq-x93f-6kdqpfxkuwkh,2003,8
08742a00-e0df-4430-b91e-498a1ba49f86,tv8d8f1a-j9xf-4f9s-oxdl-5rj6r0bsbil0,2003,9
08742a00-e0df-4430-b91e-498a1ba49f86,kp2d7i4a-kbs1-3bj9-fssm-x4twmkfijryp,2004,1
08742a00-e0df-4430-b91e-498a1ba49f86,psfgyjkk-7557-g0ny-inq9-vyhmg6mtyiap,2004,2
08742a00-e0df-4430-b91e-498a1ba49f86,9dxtz01v-jitj-hypb-ancs-ml0ey6wee9ik,2004,3
08742a00-e0df-4430-b91e-498a1ba49f86,nh36n2f5-hyoj-wm40-cmdq-h2duzv0gwv4q,2004,4
08742a00-e0df-4430-b91e-498a1ba49f86,y44bg4lz-6l3t-9bh3-2250-j1b0zx8hmf1g,2004,5
08742a00-e0df-4430-b91e-498a1ba49f86,rhrizp8b-5brq-ri1u-6vcm-nue89f1qokfx,2004,6
98ccea98-601f-47cc-b854-138474b1dfad,0igpsxtd-j7ay-37vf-6w8s-6vh6egytd6uu,2012,1
98ccea98-601f-47cc-b854-138474b1dfad,9mnzu8m2-zy7n-lqxd-5jj7-5uhu06xw38fa,2012,2
98ccea98-601f-47cc-b854-138474b1dfad,p6xqwofk-qcv1-3wyd-dno7-6aq2ddk5etl5,2013,1
98ccea98-601f-47cc-b854-138474b1dfad,omqcdfu2-7ggs-muhx-k0ek-hq2f8rywlen2,2013,2
98ccea98-601f-47cc-b854-138474b1dfad,jkkhal51-y8yk-jzfw-mlou-sebbkwe7z0mn,2013,3
98ccea98-601f-47cc-b854-138474b1dfad,50784xmj-2aib-1a70-ilc3-1vvbgg0k313v,2013,4
98ccea98-601f-47cc-b854-138474b1dfad,wopbu82g-2hgk-ngrw-kj40-brhiwahi0u64,2013,5
de1c89c3-8027-49a7-918e-7db82e28cf2d,cpvvng8q-e35x-x2qw-tqek-ma0b2xluoufm,1991,1
de1c89c3-8027-49a7-918e-7db82e28cf2d,ta5l5723-rhsp-j1tf-7grd-0o4sctxssjtf,1991,2
de1c89c3-8027-49a7-918e-7db82e28cf2d,2sfxeqmm-e8ky-74si-k2lv-rvk6hkvmeytm,1991,3
de1c89c3-8027-49a7-918e-7db82e28cf2d,jyln74o7-2hlr-yskc-9ufl-wb88j6b33q7w,1991,4
de1c89c3-8027-49a7-918e-7db82e28cf2d,5e8dqs06-n12d-n1jc-884d-r6lqollxuwtm,1991,5
de1c89c3-8027-49a7-918e-7db82e28cf2d,56ibj1wh-cy99-v6lo-v8jb-a55eish8232o,1991,6
de1c89c3-8027-49a7-918e-7db82e28cf2d,flvt6znh-of3s-y75c-v825-gxtce2zbq7r8,1992,1
de1c89c3-8027-49a7-918e-7db82e28cf2d,qrd73lit-n669-rrvr-6nga-14t84thzrcup,1992,2
de1c89c3-8027-49a7-918e-7db82e28cf2d,190i2ufr-r3nc-208z-53ia-x3w6cc4wdlf4,1992,3
de1c89c3-8027-49a7-918e-7db82e28cf2d,j9dl7s8p-7l7v-x11a-c139-j0hpruuu8efd,1992,4
de1c89c3-8027-49a7-918e-7db82e28cf2d,iea2ljls-f1yr-qnmb-ugd0-99lxvh5hijv0,1992,5
de1c89c3-8027-49a7-918e-7db82e28cf2d,m2kso8ac-vq60-mgrc-wf24-m6vud78z5bmb,1992,6
de1c89c3-8027-49a7-918e-7db82e28cf2d,8q05vm1o-654k-bgpk-uvx3-4wftguybhmou,1992,7
ece45316-66b5-4353-aa99-7b1ba3b01283,obigts2x-nn88-upk3-k2ic-ntcqelbjgxpd,2003,1
ece45316-66b5-4353-aa99-7b1ba3b01283,iuqlze5l-di7b-8w9l-k2xo-w1l7ebqtcplg,2003,2
ece45316-66b5-4353-aa99-7b1ba3b01283,fh0uduau-shqe-f1wo-08kl-iu6995bsvd7v,2004,1
d86752e0-abb1-4ecf-b0c2-0311f04469ef,tyt8sbyn-lmjp-4046-n1ef-d2sdj4pmbjzv,2022,1
d86752e0-abb1-4ecf-b0c2-0311f04469ef,4olv255g-a1qq-owcv-o2vi-p0ivhdjap8gd,2022,2
d86752e0-abb1-4ecf-b0c2-0311f04469ef,i1hy8ed5-76bl-nyb1-12jc-skc6zwylcb9j,2022,3
d86752e0-abb1-4ecf-b0c2-0311f04469ef,ha5xae8y-gkp4-1q9b-xkpg-h84n2gedq428,2022,4
d86752e0-abb1-4ecf-b0c2-0311f04469ef,6woma6vc-45id-79as-osl7-nhed4ejz052w,2022,5
d86752e0-abb1-4ecf-b0c2-0311f04469ef,59m16oi9-y8x7-5jfx-e0ix-7d676ygpllkz,2022,6
d86752e0-abb1-4ecf-b0c2-0311f04469ef,t21r2l64-krue-nzp9-qmtu-31z3y51o241o,2022,7
d86752e0-abb1-4ecf-b0c2-0311f04469ef,twuuslwu-q0ae-6dip-8oi7-6i8gmydvb2sn,2022,8
d86752e0-abb1-4ecf-b0c2-0311f04469ef,p4pcpd7o-bzwt-0bgz-7ax3-jt482856uc6w,2022,9
d86752e0-abb1-4ecf-b0c2-0311f04469ef,3n1otm6v-zgq2-oiw1-42gt-p6je44pawvmm,2022,10
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,gex8ul1u-cit1-vbva-utqy-n6tl4am82s4z,2017,1
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,d9ve6jq2-i29n-uvlr-nif1-636rm5pmrda8,2017,2
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,zde5qd67-dlov-yhaj-nie7-ivn0r9al95vb,2017,3
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,iz2ycg28-3ina-j8fa-nyf0-qfue902r2adi,2017,4
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,gqod4da6-g95l-gdgs-paz2-vop8o1kzqxid,2017,5
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,hb7gzam8-2a5m-2nus-2frd-c1tc5jrk4bv2,2017,6
ed21e87e-0016-45c3-84c4-bb4fe7b2e123,nor6z32w-69qe-bokj-sruk-8weeqswj5cvk,2017,7
